dialogue_id,speaker,transaction_number,transaction_type,move_number,move_type,position_in_dialogue,position_in_transaction,duration,text,h,normalised_h,length,tokens_h,tokens,xu_h
q6nc6,g,2,normal,16,query_yn,28,9,1.1900000000000048,and is that in a sort of,32.94343130663037,4.7062044723757674,7,"[-8.383584976196289, -8.774651527404785, -2.0139622688293457, -4.98914909362793, -2.493314027786255, -6.2395195960998535, -0.04924981668591499]","['and', 'Ġis', 'Ġthat', 'Ġin', 'Ġa', 'Ġsort', 'Ġof']",1.038752113668121
q6nc6,f,2,normal,13,reply_w,29,10,1.0861999999999978,it's it's underneath it,29.916130647063255,4.986021774510543,6,"[-8.179186820983887, -0.32261502742767334, -8.491547584533691, -0.22429393231868744, -7.290027618408203, -5.408459663391113]","['it', ""'s"", 'Ġit', ""'s"", 'Ġunderneath', 'Ġit']",1.0847012626137458
q6nc6,f,2,normal,14,reply_w,30,11,0.3160000000000025,it's it's,14.46637500077486,3.616593750193715,4,"[-7.983365058898926, -0.1876598596572876, -6.190375804901123, -0.10497427731752396]","['it', ""'s"", 'Ġit', ""'s""]",0.8364645379018297
q6nc6,g,2,normal,17,check,31,12,0.1312999999999959,un--,16.237698554992676,8.118849277496338,2,"[-9.95649242401123, -6.281206130981445]","['un', '--']",1.3632592267007217
q6nc6,g,2,normal,18,check,32,13,1.1635999999999953,underneath the rift valley,19.094822604209185,3.818964520841837,5,"[-8.73997688293457, -0.4230746030807495, -1.2798445224761963, -8.618303298950195, -0.03362329676747322]","['under', 'neath', 'Ġthe', 'Ġrift', 'Ġvalley']",0.7780721553797163
q6nc6,f,2,normal,15,reply_y,33,14,2.6244000000000014,undernea-- it's underneath the left-hand side of the valley,65.87388575146906,4.705277553676361,14,"[-8.448420524597168, -23.87961196899414, -5.110623836517334, -4.756674289703369, -0.14333182573318481, -2.5574474334716797, -0.9783748388290405, -9.40888500213623, -0.20847982168197632, -0.002559066517278552, -0.3468377888202667, -0.20251694321632385, -0.30010169744491577, -9.530020713806152]","['under', 'nea', '--', 'Ġit', ""'s"", 'Ġunderneath', 'Ġthe', 'Ġleft', '-', 'hand', 'Ġside', 'Ġof', 'Ġthe', 'Ġvalley']",1.0178633586745467
q6nc6,f,2,normal,16,align,34,15,1.2982999999999976,you know how the valley sort of dips,38.40443805232644,4.800554756540805,8,"[-6.635702133178711, -2.9908084869384766, -3.885427474975586, -2.95798659324646, -8.796162605285645, -8.202925682067871, -0.044822487980127335, -4.8906025886535645]","['you', 'Ġknow', 'Ġhow', 'Ġthe', 'Ġvalley', 'Ġsort', 'Ġof', 'Ġdips']",1.0530948773304085
q6nc6,g,2,normal,19,reply_y,35,16,0.3373999999999953,uh-huh,8.127910047562182,2.0319775118905454,4,"[-7.952988147735596, -0.1727195680141449, -0.0021650120615959167, -3.731975084519945e-05]","['uh', '-', 'h', 'uh']",0.46996628538093205
q6nc6,f,2,normal,17,acknowledge,36,17,0.2443999999999988,right,7.544790744781494,7.544790744781494,1,[-7.544790744781494],['right'],0.9419205138117359
q6nc6,f,2,normal,18,explain,37,18,2.334000000000003,on the left-hand side there's a wee cactus up the top,52.453364398970734,3.4968909599313824,15,"[-8.410307884216309, -1.7715654373168945, -2.330319881439209, -0.7835927605628967, -0.0008985015447251499, -0.030042534694075584, -5.652339935302734, -0.3469868004322052, -0.7067961692810059, -8.381450653076172, -8.700210571289062, -0.06900110840797424, -8.424806594848633, -4.2011942863464355, -2.6438512802124023]","['on', 'Ġthe', 'Ġleft', '-', 'hand', 'Ġside', 'Ġthere', ""'s"", 'Ġa', 'Ġwee', 'Ġc', 'actus', 'Ġup', 'Ġthe', 'Ġtop']",0.8102180839249741
q6nc6,g,2,normal,20,acknowledge,38,19,0.6480999999999995,oh right,11.311890363693237,5.655945181846619,2,"[-8.774530410766602, -2.5373599529266357]","['oh', 'Ġright']",0.9497059486296606
q6nc6,f,2,normal,19,explain,39,20,1.4228999999999985,it's it's right underneath that,30.668326154351234,4.381189450621605,7,"[-8.205496788024902, -0.24963359534740448, -7.327965259552002, -0.17592045664787292, -6.303157806396484, -3.528596878051758, -4.8775553703308105]","['it', ""'s"", 'Ġit', ""'s"", 'Ġright', 'Ġunderneath', 'Ġthat']",0.9670148904338327
q6nc6,g,2,normal,21,ready,40,21,0.154600000000002,right,7.333407402038574,7.333407402038574,1,[-7.333407402038574],['right'],0.9155306093673523
q6nc6,g,2,normal,22,instruct,41,22,5.019599999999991,well you want to go on a slight a a s-- well a slight gradient upwards to to your right,113.76462905108929,5.417363288147109,21,"[-9.224040031433105, -3.822425127029419, -4.431867599487305, -0.5175880789756775, -1.164308786392212, -8.13284683227539, -1.811585783958435, -8.003936767578125, -10.326923370361328, -8.737829208374023, -6.889771461486816, -0.004216179251670837, -10.417744636535645, -5.596680164337158, -2.40100359916687, -12.348076820373535, -5.130174160003662, -3.688551187515259, -7.033141136169434, -3.1126747131347656, -0.9692434072494507]","['well', 'Ġyou', 'Ġwant', 'Ġto', 'Ġgo', 'Ġon', 'Ġa', 'Ġslight', 'Ġa', 'Ġa', 'Ġs', '--', 'Ġwell', 'Ġa', 'Ġslight', 'Ġgradient', 'Ġupwards', 'Ġto', 'Ġto', 'Ġyour', 'Ġright']",1.1822143846416755
q6nc6,f,2,normal,20,acknowledge,42,23,0.4242999999999952,right,7.574821949005127,7.574821949005127,1,[-7.574821949005127],['right'],0.9456697241304283
q6nc6,g,2,normal,23,instruct,43,24,2.661100000000012,eh so you're just past the centre of the map i would say,61.97012473642826,4.426437481173447,14,"[-9.824492454528809, -7.226457595825195, -1.8135876655578613, -1.6227647066116333, -4.378843307495117, -7.967355728149414, -0.43202316761016846, -10.80488395690918, -0.35359296202659607, -0.24963359534740448, -2.2578325271606445, -6.670881748199463, -6.821176052093506, -1.546599268913269]","['eh', 'Ġso', 'Ġyou', ""'re"", 'Ġjust', 'Ġpast', 'Ġthe', 'Ġcentre', 'Ġof', 'Ġthe', 'Ġmap', 'Ġi', 'Ġwould', 'Ġsay']",0.9575436241863837
q6nc6,f,2,normal,21,acknowledge,44,25,0.5765999999999991,right,7.472405433654785,7.472405433654785,1,[-7.472405433654785],['right'],0.9328836549040119
q6nc6,g,2,normal,24,instruct,45,26,2.153099999999996,ehm you should be a wee bit past the centre of the map,43.67771278321743,3.1198366273726736,14,"[-9.79340648651123, -2.7792274951934814, -4.2184648513793945, -5.071152687072754, -1.2194923162460327, -6.308585166931152, -3.8083040714263916, -0.37831059098243713, -5.025326251983643, -0.22023557126522064, -3.620051145553589, -0.1937587559223175, -0.25745660066604614, -0.7839407920837402]","['eh', 'm', 'Ġyou', 'Ġshould', 'Ġbe', 'Ġa', 'Ġwee', 'Ġbit', 'Ġpast', 'Ġthe', 'Ġcentre', 'Ġof', 'Ġthe', 'Ġmap']",0.6748948073365538
q6nc6,g,3,normal,25,ready,46,1,0.1860999999999961,now,8.871203422546387,8.871203422546387,1,[-8.871203422546387],['now'],1.107514942236522
q6nc6,g,3,normal,26,instruct,47,2,6.146600000000007,you want to go ehm just s-- straight up and then round so you go over the top of the rift valley and then down through the centre of it,115.90652889944613,3.6220790281076916,32,"[-7.399102210998535, -4.529236793518066, -0.502169668674469, -1.4315475225448608, -8.532244682312012, -0.008683531545102596, -6.967999458312988, -8.886405944824219, -0.003968025557696819, -5.420449256896973, -1.4482266902923584, -3.664846658706665, -3.093038558959961, -5.359564781188965, -6.807013988494873, -1.3000882863998413, -5.278068542480469, -6.406111717224121, -0.5214949250221252, -1.2603927850723267, -0.2652062475681305, -0.31322696805000305, -9.681233406066895, -0.10464049875736237, -2.8366665840148926, -1.8211034536361694, -3.819645881652832, -7.140953063964844, -0.589435338973999, -8.16678524017334, -0.3978525400161743, -1.9491256475448608]","['you', 'Ġwant', 'Ġto', 'Ġgo', 'Ġe', 'hm', 'Ġjust', 'Ġs', '--', 'Ġstraight', 'Ġup', 'Ġand', 'Ġthen', 'Ġround', 'Ġso', 'Ġyou', 'Ġgo', 'Ġover', 'Ġthe', 'Ġtop', 'Ġof', 'Ġthe', 'Ġrift', 'Ġvalley', 'Ġand', 'Ġthen', 'Ġdown', 'Ġthrough', 'Ġthe', 'Ġcentre', 'Ġof', 'Ġit']",0.7841702856121667
q6nc6,f,3,normal,22,check,48,3,0.910899999999998,down through the centre,20.019298166036606,5.0048245415091515,4,"[-11.99586296081543, -4.1570258140563965, -0.29368337988853455, -3.572726011276245]","['down', 'Ġthrough', 'Ġthe', 'Ġcentre']",1.1575417468906912
q6nc6,g,3,normal,27,reply_y,49,4,1.8398999999999857,yeah you want to go down through the centre of the rift valley,33.682340655475855,2.59094928119045,13,"[-8.037121772766113, -5.630070686340332, -3.788844585418701, -0.7134242653846741, -0.8133265972137451, -2.927945852279663, -4.029786109924316, -0.2478548139333725, -1.5583252906799316, -0.29768189787864685, -0.3718050718307495, -5.252851486206055, -0.01330222561955452]","['yeah', 'Ġyou', 'Ġwant', 'Ġto', 'Ġgo', 'Ġdown', 'Ġthrough', 'Ġthe', 'Ġcentre', 'Ġof', 'Ġthe', 'Ġrift', 'Ġvalley']",0.55478717820994
q6nc6,f,3,normal,23,acknowledge,50,5,1.2035999999999945,right so i've done that,23.262121975421906,3.8770203292369843,6,"[-8.095661163330078, -5.867568016052246, -0.8685733675956726, -2.7525250911712646, -4.42390251159668, -1.2538918256759644]","['right', 'Ġso', 'Ġi', ""'ve"", 'Ġdone', 'Ġthat']",0.8434397273997755
q6nc6,g,3,normal,28,acknowledge,51,6,0.3790000000000049,right,7.836334228515625,7.836334228515625,1,[-7.836334228515625],['right'],0.9783179166406024
q6nc6,g,4,normal,29,ready,52,1,0.1459000000000117,now,8.871206283569336,8.871206283569336,1,[-8.871206283569336],['now'],1.1075152994175623
q6nc6,g,4,normal,30,check,53,2,2.4172999999999973,have you got you've got rocks right uh eh underneath,61.46144536137581,5.587404123761437,11,"[-8.261923789978027, -0.19009201228618622, -0.21401149034500122, -9.060575485229492, -2.5588245391845703, -0.18097476661205292, -9.7672119140625, -6.614634990692139, -7.306891918182373, -9.95997142791748, -7.346333026885986]","['have', 'Ġyou', 'Ġgot', 'Ġyou', ""'ve"", 'Ġgot', 'Ġrocks', 'Ġright', 'Ġuh', 'Ġeh', 'Ġunderneath']",1.2174097188468438
q6nc6,f,4,normal,24,reply_y,54,3,0.8024999999999949,i've got rocks,13.560709357261658,3.3901773393154144,4,"[-6.1869940757751465, -1.1196671724319458, -0.5514914989471436, -5.702556610107422]","['i', ""'ve"", 'Ġgot', 'Ġrocks']",0.7840977774691534
q6nc6,f,4,normal,25,reply_y,55,4,0.3181000000000012,yeah,7.782164573669434,7.782164573669434,1,[-7.782164573669434],['yeah'],0.9715551698856947
q6nc6,g,4,normal,31,instruct,56,5,9.037199999999984,you want you want to go straight down and then sort of uh ehm half way curve out slightly so you go past diagonally past the rocks to the left-hand side you're missing them by few centimetres,212.5582694839104,4.723517099642454,45,"[-7.156996726989746, -4.639961242675781, -6.722418785095215, -2.8570661544799805, -0.5168476104736328, -1.4927231073379517, -4.414787292480469, -1.548690676689148, -4.065768718719482, -2.4897327423095703, -6.882870197296143, -0.04410224035382271, -8.280263900756836, -8.279526710510254, -0.036432553082704544, -12.668010711669922, -4.545244216918945, -13.27759838104248, -8.69138240814209, -8.043998718261719, -4.590151309967041, -1.0362316370010376, -4.730066776275635, -6.86431884765625, -10.915848731994629, -0.002363168867304921, -0.0001269176136702299, -7.526853084564209, -0.537324845790863, -6.193292140960693, -5.432844161987305, -0.90350741147995, -1.1221131086349487, -3.2312140464782715, -0.000292512821033597, -0.15555310249328613, -8.734078407287598, -3.19445538520813, -9.897112846374512, -4.725318431854248, -9.013673782348633, -15.11794662475586, -1.9781423807144165, -0.0003048930084332824, -0.0007118324865587056]","['you', 'Ġwant', 'Ġyou', 'Ġwant', 'Ġto', 'Ġgo', 'Ġstraight', 'Ġdown', 'Ġand', 'Ġthen', 'Ġsort', 'Ġof', 'Ġuh', 'Ġe', 'hm', 'Ġhalf', 'Ġway', 'Ġcurve', 'Ġout', 'Ġslightly', 'Ġso', 'Ġyou', 'Ġgo', 'Ġpast', 'Ġdi', 'agon', 'ally', 'Ġpast', 'Ġthe', 'Ġrocks', 'Ġto', 'Ġthe', 'Ġleft', '-', 'hand', 'Ġside', 'Ġyou', ""'re"", 'Ġmissing', 'Ġthem', 'Ġby', 'Ġfew', 'Ġcent', 'imet', 'res']",1.1301383896404473
q6nc6,f,4,normal,26,acknowledge,57,6,2.0133000000000147,right i'm at the bottom of the rocks i've done that,48.80049812793732,3.7538844713797936,13,"[-8.66574764251709, -2.5419299602508545, -2.7428901195526123, -3.2054319381713867, -0.47722476720809937, -1.9492695331573486, -1.0533961057662964, -0.5313251614570618, -10.364160537719727, -5.258677959442139, -2.163606882095337, -7.758496284484863, -2.088341236114502]","['right', 'Ġi', ""'m"", 'Ġat', 'Ġthe', 'Ġbottom', 'Ġof', 'Ġthe', 'Ġrocks', 'Ġi', ""'ve"", 'Ġdone', 'Ġthat']",0.8038007491393359
q6nc6,g,4,normal,32,acknowledge,58,7,0.8195000000000051,you're at the bottom of the rocks,15.286792829632759,1.9108491037040949,8,"[-7.433531761169434, -2.4013900756835938, -2.522289752960205, -0.19190184772014618, -0.9313727021217346, -0.5436823964118958, -0.30714312195777893, -0.9554811716079712]","['you', ""'re"", 'Ġat', 'Ġthe', 'Ġbottom', 'Ġof', 'Ġthe', 'Ġrocks']",0.41918184553991356
q6nc6,g,5,normal,33,ready,59,1,0.3042000000000087,right now,13.214292049407959,6.6071460247039795,2,"[-6.742980003356934, -6.471312046051025]","['right', 'Ġnow']",1.1094248054712403
q6nc6,g,5,normal,34,check,60,2,2.5578000000000003,you you've not got a stone creek to the left of the rocks have you,61.61784759070724,3.8511154744192027,16,"[-7.2600274085998535, -10.18725872039795, -2.7961292266845703, -7.689943313598633, -0.7802853584289551, -1.1546427011489868, -5.898417949676514, -0.8105118274688721, -7.539372444152832, -1.4569385051727295, -0.7332867383956909, -0.6720041632652283, -1.1961374282836914, -6.465991973876953, -6.962392330169678, -0.014507501386106014]","['you', 'Ġyou', ""'ve"", 'Ġnot', 'Ġgot', 'Ġa', 'Ġstone', 'Ġcreek', 'Ġto', 'Ġthe', 'Ġleft', 'Ġof', 'Ġthe', 'Ġrocks', 'Ġhave', 'Ġyou']",0.8420617752925879
q6nc6,f,5,normal,27,query_w,61,3,0.4497000000000071,a what,19.259623050689697,9.629811525344849,2,"[-7.063659191131592, -12.195963859558105]","['a', 'Ġwhat']",1.6169692236685616
q6nc6,g,5,normal,35,reply_w,62,4,0.8992999999999967,a stone creek,15.327874647453427,5.109291549151142,3,"[-6.647502422332764, -8.664209365844727, -0.01616285927593708]","['a', 'Ġstone', 'Ġcreek']",1.0261659688838451
q6nc6,f,5,normal,28,reply_w,63,5,1.0102000000000118,i've got rapids,20.611181440763175,4.122236288152635,5,"[-5.866713523864746, -1.2556383609771729, -0.8405512571334839, -12.646702766418457, -0.0015755323693156242]","['i', ""'ve"", 'Ġgot', 'Ġrap', 'ids']",0.8398604533252843
q6nc6,g,5,normal,36,check,64,6,2.6394999999999977,ehm that's to the left and slightly underneath the rocks is it,69.87406980991364,4.991004986422403,14,"[-10.362494468688965, -0.9030444622039795, -6.283593654632568, -0.49273425340652466, -8.487448692321777, -1.633113145828247, -0.973376989364624, -6.321600914001465, -7.851113796234131, -6.8625569343566895, -0.7052703499794006, -6.8431620597839355, -6.589095592498779, -5.565464496612549]","['eh', 'm', 'Ġthat', ""'s"", 'Ġto', 'Ġthe', 'Ġleft', 'Ġand', 'Ġslightly', 'Ġunderneath', 'Ġthe', 'Ġrocks', 'Ġis', 'Ġit']",1.079672992865649
q6nc6,f,5,normal,29,reply_y,65,7,0.3826999999999998,uh-huh,9.492305493073218,2.3730763732683045,4,"[-9.27915096282959, -0.21126613020896912, -0.0018388698808848858, -4.9530153773957863e-05]","['uh', '-', 'h', 'uh']",0.5488573970646552
q6nc6,f,5,normal,30,reply_y,66,8,0.292900000000003,yeah,7.707749366760254,7.707749366760254,1,[-7.707749366760254],['yeah'],0.9622648910299448
q6nc6,g,5,normal,37,ready,67,9,0.1740000000000066,right,8.029315948486328,8.029315948486328,1,[-8.029315948486328],['right'],1.0024104921645565
q6nc6,g,5,normal,38,instruct,68,10,0.8117000000000019,well you want to go,19.370053678750992,3.8740107357501983,5,"[-9.392139434814453, -3.7398369312286377, -4.282563209533691, -0.48040786385536194, -1.4751062393188477]","['well', 'Ġyou', 'Ġwant', 'Ġto', 'Ġgo']",0.7892872182182165
q6nc6,f,5,normal,31,explain,69,11,1.6835999999999984,is directly underneath the diamond mine,31.881361670792103,5.31356027846535,6,"[-7.884650707244873, -14.317605018615723, -2.5003952980041504, -0.577572226524353, -6.579375267028809, -0.0217631533741951]","['is', 'Ġdirectly', 'Ġunderneath', 'Ġthe', 'Ġdiamond', 'Ġmine']",1.155956753436241
q6nc6,g,5,normal,39,acknowledge,70,12,0.7111000000000018,uh-huh that's right,16.47091221687151,2.352987459553073,7,"[-8.064387321472168, -0.056626804172992706, -0.0019417526200413704, -0.00019226380391046405, -6.409196376800537, -0.3617768883705139, -1.5767908096313477]","['uh', '-', 'h', 'uh', 'Ġthat', ""'s"", 'Ġright']",0.5193507233678439
q6nc6,g,5,normal,40,instruct,71,13,7.306700000000021,you want to go down slightly from from the rock level and then curve back up and go over the the rapids so you're on s-- sort of directly on top of them,157.38522602673038,4.371811834075844,36,"[-6.617756366729736, -2.7581586837768555, -0.2555946707725525, -0.6955316066741943, -3.3256711959838867, -6.7794671058654785, -4.3740129470825195, -12.591297149658203, -0.4263942539691925, -7.216042518615723, -9.895755767822266, -3.7608864307403564, -1.9543907642364502, -4.813517093658447, -4.222352027893066, -1.568847417831421, -4.153473854064941, -4.262124061584473, -5.981050491333008, -0.8222097754478455, -7.194890022277832, -9.634125709533691, -0.00014187869965098798, -6.6266350746154785, -1.185308575630188, -0.537031888961792, -6.1587090492248535, -11.837874412536621, -0.006478122901171446, -7.2077765464782715, -0.027771715074777603, -6.533472061157227, -7.83269739151001, -3.3289711475372314, -0.13739457726478577, -2.6614136695861816]","['you', 'Ġwant', 'Ġto', 'Ġgo', 'Ġdown', 'Ġslightly', 'Ġfrom', 'Ġfrom', 'Ġthe', 'Ġrock', 'Ġlevel', 'Ġand', 'Ġthen', 'Ġcurve', 'Ġback', 'Ġup', 'Ġand', 'Ġgo', 'Ġover', 'Ġthe', 'Ġthe', 'Ġrap', 'ids', 'Ġso', 'Ġyou', ""'re"", 'Ġon', 'Ġs', '--', 'Ġsort', 'Ġof', 'Ġdirectly', 'Ġon', 'Ġtop', 'Ġof', 'Ġthem']",1.0830266154431512
q6nc6,f,5,normal,32,acknowledge,72,14,1.2199999999999849,right so i'm over them,29.557705879211426,4.926284313201904,6,"[-8.226560592651367, -5.2029032707214355, -1.2281755208969116, -1.3197575807571411, -8.289888381958008, -5.2904205322265625]","['right', 'Ġso', 'Ġi', ""'m"", 'Ġover', 'Ġthem']",1.0717054710514073
q6nc6,g,5,normal,41,acknowledge,73,15,0.2442999999999813,right,7.799548625946045,7.799548625946045,1,[-7.799548625946045],['right'],0.9737254614161578
q6nc6,g,6,normal,42,ready,74,1,0.1296999999999855,now,8.871203422546387,8.871203422546387,1,[-8.871203422546387],['now'],1.107514942236522
q6nc6,g,6,normal,43,instruct,75,2,5.001500000000021,you want to eh curve down to your at at the side of the at the rapids a few centimetres out from them,126.4061203879537,4.861773861075142,26,"[-7.399102210998535, -4.529236793518066, -0.502169668674469, -11.992218017578125, -6.254421710968018, -4.581869125366211, -2.581998348236084, -3.730834484100342, -11.809070587158203, -12.190431594848633, -0.44262993335723877, -7.422919750213623, -0.22681006789207458, -0.2111380696296692, -10.013787269592285, -0.21325421333312988, -12.934446334838867, -0.020719394087791443, -8.432987213134766, -7.436911106109619, -1.0128809213638306, -0.00034495594445616007, -0.0013712537474930286, -8.211036682128906, -0.820210874080658, -3.4333198070526123]","['you', 'Ġwant', 'Ġto', 'Ġeh', 'Ġcurve', 'Ġdown', 'Ġto', 'Ġyour', 'Ġat', 'Ġat', 'Ġthe', 'Ġside', 'Ġof', 'Ġthe', 'Ġat', 'Ġthe', 'Ġrap', 'ids', 'Ġa', 'Ġfew', 'Ġcent', 'imet', 'res', 'Ġout', 'Ġfrom', 'Ġthem']",1.1434389714342925
q6nc6,f,6,normal,33,query_w,76,3,0.5648999999999944,how many,12.399482011795044,6.199741005897522,2,"[-9.01500129699707, -3.3844807147979736]","['how', 'Ġmany']",1.0410162623502925
q6nc6,g,6,normal,44,reply_w,77,4,1.2964000000000055,ehm sort of five centimetres,34.62262667098548,4.327828333873185,8,"[-10.70758056640625, -1.0817556381225586, -8.331381797790527, -0.12974035739898682, -11.40792179107666, -2.960874557495117, -0.0015088743530213833, -0.0018630883423611522]","['eh', 'm', 'Ġsort', 'Ġof', 'Ġfive', 'Ġcent', 'imet', 'res']",0.949393159646279
q6nc6,f,6,normal,34,acknowledge,78,5,0.2973999999999819,shit,18.196409225463867,18.196409225463867,1,[-18.196409225463867],['shit'],2.2717092768984304
q6nc6,g,6,normal,45,instruct,79,6,0.8179000000000087,just so you're,19.412816643714905,4.853204160928726,4,"[-8.336212158203125, -6.566718578338623, -2.652226686477661, -1.8576592206954956]","['just', 'Ġso', 'Ġyou', ""'re""]",1.1224741998177274
q6nc6,g,6,normal,46,align,80,7,4.02709999999999,you see the line ehm so you're basically in a line with the end of the very end of the swamp,105.03222581744194,4.566618513801823,23,"[-7.109430313110352, -6.061709403991699, -1.9163243770599365, -6.028028964996338, -12.17898178100586, -0.012417726218700409, -9.218576431274414, -2.527031660079956, -1.1903051137924194, -7.323885917663574, -5.341860294342041, -2.008678913116455, -4.04729700088501, -1.4794074296951294, -0.393836110830307, -8.051304817199707, -0.060215674340724945, -0.3266434371471405, -11.933603286743164, -6.003673553466797, -0.14703859388828278, -0.2705153226852417, -11.401459693908691]","['you', 'Ġsee', 'Ġthe', 'Ġline', 'Ġe', 'hm', 'Ġso', 'Ġyou', ""'re"", 'Ġbasically', 'Ġin', 'Ġa', 'Ġline', 'Ġwith', 'Ġthe', 'Ġend', 'Ġof', 'Ġthe', 'Ġvery', 'Ġend', 'Ġof', 'Ġthe', 'Ġswamp']",1.039341780598241
q6nc6,g,6,normal,47,instruct,81,8,1.0620999999999867,you want to go out that far,36.46227625012398,5.208896607160568,7,"[-7.618019104003906, -4.359106540679932, -0.4486537277698517, -1.1518137454986572, -8.588446617126465, -7.917217254638672, -6.379019260406494]","['you', 'Ġwant', 'Ġto', 'Ġgo', 'Ġout', 'Ġthat', 'Ġfar']",1.149706178795778
q6nc6,g,6,normal,48,ready,82,9,0.4919000000000153,and then,10.478878021240234,5.239439010620117,2,"[-8.591744422912598, -1.8871335983276367]","['and', 'Ġthen']",0.8797692049489827
q6nc6,g,6,normal,49,instruct,83,10,5.103600000000029,we're eh straight down slightly curved shape a sort of eye shape so you come you come down to,126.62339466623962,6.331169733311981,20,"[-9.109889030456543, -1.4026522636413574, -12.664603233337402, -8.343425750732422, -1.9590033292770386, -9.204198837280273, -9.422268867492676, -9.000045776367188, -6.666060447692871, -6.267608642578125, -0.01698523573577404, -17.25348472595215, -3.5876410007476807, -5.840856075286865, -2.232753276824951, -6.825751781463623, -8.474356651306152, -2.5586421489715576, -2.405006170272827, -3.3881614208221436]","['we', ""'re"", 'Ġeh', 'Ġstraight', 'Ġdown', 'Ġslightly', 'Ġcurved', 'Ġshape', 'Ġa', 'Ġsort', 'Ġof', 'Ġeye', 'Ġshape', 'Ġso', 'Ġyou', 'Ġcome', 'Ġyou', 'Ġcome', 'Ġdown', 'Ġto']",1.422425948516531
q6nc6,g,6,normal,50,query_yn,84,11,1.0571999999999946,you got stone slabs,29.038614498684183,5.807722899736836,5,"[-7.524299621582031, -5.698433876037598, -11.6990327835083, -4.115764617919922, -0.0010835996363312006]","['you', 'Ġgot', 'Ġstone', 'Ġsl', 'abs']",1.1832598731370942
q6nc6,f,6,normal,35,reply_y,85,12,0.3759000000000015,yeah,6.945014476776123,6.945014476776123,1,[-6.945014476776123],['yeah'],0.8670421520861363
q6nc6,g,6,normal,51,instruct,86,13,0.6632000000000176,you want to be,17.466209143400192,4.366552285850048,4,"[-7.117791652679443, -3.755331039428711, -0.4842846095561981, -6.10880184173584]","['you', 'Ġwant', 'Ġto', 'Ġbe']",1.0099188331042441
q6nc6,f,6,normal,36,explain,87,14,1.2913000000000068,i've also got a manned fort,32.80223599076271,4.686033712966101,7,"[-6.017527103424072, -1.5323309898376465, -11.059379577636719, -0.3165266811847687, -1.1766890287399292, -9.112824440002441, -3.586958169937134]","['i', ""'ve"", 'Ġalso', 'Ġgot', 'Ġa', 'Ġmanned', 'Ġfort']",1.0343000293836266
q6nc6,g,6,normal,52,ready,88,15,0.3706999999999993,right well,14.484122276306152,7.242061138153076,2,"[-7.770593166351318, -6.713529109954834]","['right', 'Ġwell']",1.2160352199520637
q6nc6,g,6,normal,53,instruct,89,16,6.15330000000003,you want to go straight down i don't know miss your manned fort and s-- the level you want to get to in this sort of curve is it should be directly,149.0352555499412,4.383389869115918,34,"[-6.46881628036499, -3.0800716876983643, -0.4649851620197296, -1.0519012212753296, -4.345414638519287, -1.4998959302902222, -7.6329450607299805, -4.116476058959961, -0.002771931467577815, -2.2176764011383057, -14.082562446594238, -4.948153972625732, -5.341377258300781, -0.003529750043526292, -6.138513565063477, -9.81452751159668, -0.011135272681713104, -5.2733612060546875, -8.909730911254883, -4.640921115875244, -2.2658238410949707, -0.31120726466178894, -7.367556571960449, -1.7781763076782227, -8.049322128295898, -6.258641242980957, -7.651977062225342, -0.0026515978388488293, -2.2105371952056885, -3.283655881881714, -4.3060431480407715, -8.806679725646973, -0.3121178150177002, -6.386098384857178]","['you', 'Ġwant', 'Ġto', 'Ġgo', 'Ġstraight', 'Ġdown', 'Ġi', 'Ġdon', ""'t"", 'Ġknow', 'Ġmiss', 'Ġyour', 'Ġmanned', 'Ġfort', 'Ġand', 'Ġs', '--', 'Ġthe', 'Ġlevel', 'Ġyou', 'Ġwant', 'Ġto', 'Ġget', 'Ġto', 'Ġin', 'Ġthis', 'Ġsort', 'Ġof', 'Ġcurve', 'Ġis', 'Ġit', 'Ġshould', 'Ġbe', 'Ġdirectly']",0.8794240023980988
q6nc6,f,6,normal,37,check,90,17,1.1415000000000075,am i going in a curve,24.839138761162758,4.139856460193793,6,"[-10.44591236114502, -0.1095515638589859, -2.900599241256714, -6.274847507476807, -1.8902090787887573, -3.2180190086364746]","['am', 'Ġi', 'Ġgoing', 'Ġin', 'Ġa', 'Ġcurve']",0.9006193178634271
